Lifestyle data,1
threat assessment,1
parti pris,1
Adaptive Resonance Theory network,1
Hierarchical nonlinear principal component analysis,1
Parallel Architecture,1
Bayesian dictionary learning,1
Genome-wide association studies,1
3D microstructure,1
payoffs minimization,1
Nocturnal flight call,1
strategic decision making,1
Posture discrimination,1
Collective anomaly detection,1
Streptococcus pneumonia,1
Activity maps,1
lift graphs,1
Multimodal feature fusion,1
Incident detection,1
Help-desk support,1
image processing algorithm,1
Density functional theory (DFT),1
Emergent systems,1
Database marketing,1
Image Set Classification,1
server cluster,1
Low-level image features,1
Knowledge discovery from databases,1
PolInSAR,1
neurological,1
intelligent identification,1
Antifriction bearing,1
machine learning automation,1
Physiological Sensors,1
predictive technology,1
qPCR,1
wireless fading channel,1
Human scattering,1
Self-label,1
Multimodal interaction,1
Block-based neural networks (BbNNs),1
DWDM,1
Similarity retrieval,1
Neural Network Hybrids,1
Integrated Approach,1
Solid-state drives,1
IP Geolocation,1
human behavior,1
On-demand work,1
Classifcation of high imensional data,1
Sequential classifiers,1
movement disorders,1
Bottom-up building physics stock models,1
Teenagers,1
POS tagger,1
Floodplain,1
Voxel selection,1
Intelligent Agent,1
Distributed air quality monitors,1
model-based feature enhancement,1
Necrosis detection,1
Quantitative structure-activity relationship (QSAR),1
Adaptive Filter,1
Multivariable Prediction,1
Definitional contexts,1
Example-based MT,1
social protest,1
Oil-spill,1
Vodcasts,1
Distributed denial of service (DDoS) attacks,1
local event,1
Uneven illumination,1
Self-Taught,1
Cross-layer design,1
Automatic de-identification,1
Server Architecture,1
Natural language process,1
Smartphone data,1
peace process,1
Social network extraction,1
RDF-ising,1
alignment,1
Fourier transform profilometry,1
Trade recognition,1
parapapillary atrophy,1
Social concept mapping,1
satellite navigation,1
OLAP technology,1
Software-hardware co-design,1
land-use (LU) classification,1
Long distance travel,1
Rating Scale,1
load balance,1
Gapped alignment,1
Cosine Loss,1
Privacy-Preserving Protocols,1
Occupational accidents,1
Bengali tweets,1
Body area sensor networks,1
Gale,1
Quantifiable accuracy,1
External Scores,1
fault isolation,1
Automated emotion recognition,1
Image indexing and searching,1
Node expiration,1
Attention modeling,1
Power System Dynamics,1
CHiME Challenge,1
Milling condition,1
pulmonary embolism detection,1
clinical incidents,1
Elk migration,1
incremental cryptography,1
Cybercriminals,1
powdery mildew,1
Negative pressure wave (NPW),1
Photo lithography,1
Crowdsource,1
Ant colony algorithm,1
k-NN classifier,1
Web credibility,1
Tornado prediction,1
wireless capsule endoscopy,1
Offset compensation,1
Fabrication material suggestion,1
Model Scoring,1
packet dropping attacks,1
Applications of robust optimization,1
Short circuit capacity (SCC),1
Negative Bootstrap,1
Patient monitoring system,1
Answers to open-ended question,1
Procedural play generation,1
big data opportunities,1
Machine learning and customer relationship management,1
Axiology,1
Alpha Beta Algorithm,1
long-term dependencies,1
Knowledge Acquisition in Intelligent,1
KDD99 dataset,1
no-reference IQA (NR-IQA).,1
design-for-reliability (DfR),1
Detection of core region of handwritten words,1
Head track,1
Local thermal comfort,1
Overall imbalance ratio,1
Amplification attack,1
Energy impact factor,1
Core enterprises,1
Commanders,1
GOA,1
backbone networks,1
CrowdFlower,1
uncertain measurements,1
Creditworthiness,1
Lateral earth pressures,1
Fuzzy decision-making,1
Organization assets,1
Helical linker,1
Visual Inspection System,1
Elderly People,1
Inertial data,1
Probability machines,1
Verification loss,1
Colour perception,1
Floor traffic,1
railway accidents,1
Automatic signature generation,1
kernel functions,1
Biological data sets,1
Fuzzy classifiers,1
Value creation and distribution model,1
Uniform Prior Naive Bayes(UPNB),1
MIMO models,1
Related sentences,1
Neuron circuit reconstruction,1
Web browsing tasks,1
GMDH-based ensemble learning,1
Reconstructability analysis,1
vehicle and pedestrian detection,1
Building thermal models,1
energy enhancement,1
Data log-likelihood ratio,1
Big data streams,1
Semantic deep learning,1
k-nearest-neighbor,1
E-crime,1
Supervised deep learning,1
neuron reconstruction,1
Automatic locality enhancement,1
HCNN,1
Heart rate estimation,1
Hybrid filtering technique,1
Geological tectonics,1
dysarthria,1
temporal patterns,1
Road engineering,1
Music Document Layout Analysis,1
Dimensionality estimation,1
Client's credibility,1
Gain measurement,1
data-driven approach,1
DCNN features,1
deep learning based identification (DLBI) scheme,1
Screen shifting,1
Autoregressive process,1
Model building attacks,1
Radon Transform,1
Web content collection,1
Black-list,1
Supplier-terminal-consumer problem,1
Lojasiewicz gradient inequality,1
commodity servers,1
Force field interaction,1
Artificial endocrine system (AES),1
Distribution system operator (DSO),1
gait signals,1
PPG signals,1
terrestrial laser scanning (TLS),1
bulk-extractor,1
Metagenomes,1
extracellular signal,1
Energy ratio,1
fragment structure prediction,1
Stress annotation,1
Phrase,1
Syntactic patterns,1
Computational CyberPsychology,1
Stochastic gradient descent back-propagation (SGBP),1
SEMS,1
GPS denied,1
Acoustic data,1
Trade openness,1
Cutaneous head and neck melanoma,1
Comparative effectiveness research,1
Cytochrome aa3,1
Additive models,1
microsoft office files,1
Recompression index,1
City scale,1
Micro-patterns,1
Cross compiler and Integrated Development Environment (IDE),1
Floating-point,1
laser hair removal,1
receptive field learning,1
Correlation measure,1
explicit semantic analysis,1
Electronic whiteboard,1
parallel manipulators,1
online payments,1
media accountability,1
Intelligent refrigerator,1
Russian National Corpus,1
Labelling,1
Selective oxidation,1
Precession,1
grammatical evolution,1
Down-sampling based video coding,1
sparse matrices.,1
Smart spaces,1
Psychometric evaluation,1
overweight,1
CCTV/IP cameras,1
sensorimotor rhythms (SMR),1
Vessel behavior prediction,1
MAD,1
Gender recognition from face images,1
Land cover type classification,1
anti-occlusion tracking,1
Big Data distributions,1
Adaptation-data ratio,1
Centralized Approach,1
recomfactor models,1
Masonry tower,1
GaoFen-3,1
Driver fingerprinting,1
Level 3,1
Cascaded network,1
intruder state estimation,1
Knowledge valuation,1
circular economy,1
Rényi entropy,1
ANN better performance than SVM,1
range image,1
Land use/land cover (LULC),1
market,1
No free lunch theorems (NFL),1
Probability forecasting,1
On-chip machine learning,1
Physician Performance,1
automatic features extraction.,1
Food recommender,1
complex activity,1
cerebrospinal fluid,1
Heterogeneous growth,1
Decomposability index,1
Assamese,1
Light Curve Classification,1
Investment strategy,1
Active stereo,1
Process improvement,1
Takagi-Sugeno fuzzy inference systems,1
Echocardiographic images,1
Digit Recognition,1
Host level profiles,1
Transform-domain analysis,1
Secure Twoparty Computation,1
News crawler,1
Cognitive Spectrum Decision (CSD),1
Sequence database searching,1
Acoustical,1
diversity measure,1
Multi-agent coordination,1
PhysioNet database,1
Filter calibration,1
Non-paranormal,1
Capture effect,1
Adaptive dynamic programming,1
Interaction history,1
land parcel,1
Epileptic Seizures Detection,1
and Quadratic Discriminant Analysis,1
Short text,1
Electronic circuit,1
Cognitive process models,1
Computer virus detection,1
shadow elimination,1
Agile management,1
Lane and road surface detection,1
e-commerce applications,1
Multivariate image analysis (MIA),1
Individual difference,1
Multi-scale feature representation,1
robot manipulation,1
Hooke and Jeeves Pattern Search,1
Natural language requirements,1
power-event selection,1
Cross-Dataset Evaluation,1
Principal component neural network,1
global land cover maps,1
deep Boltzmann machines,1
Wine,1
Electrical behavior,1
Allomorphy,1
Prompting,1
Prediction Algorithms,1
conversion prediction,1
Enhanced Accuracy,1
joint factor learning,1
class imbalances,1
bitmap indexing,1
Kernel Fisher Discriminant Analysis,1
Multi-clouds,1
Virtual coach,1
Question answering systems,1
Automated Software Testing,1
Partially Overlapping Channel Assignment (POCA),1
Pediatric radiology,1
Imagination augmentation,1
Air quality index,1
Post mortem,1
Pedestrian re-identification,1
Bangladesh,1
Evolutionary algorithms evolution-in-materio material computation evolvable hardware machine learning classification robot control,1
electric cars,1
Gene profiling,1
Joint feature,1
Attribute value learner,1
Multi-class hyper plane,1
DBLSTM,1
Knowledge base refinement,1
CGH,1
scoring system,1
biological function,1
Detection of cryptographic code,1
Behaviour monitoring,1
FLAIR,1
Relevance evaluation,1
Microsoft office open xml,1
Sequential search algorithm,1
Hafnium oxide,1
Repeating pattern,1
CD-HMMs trained by margin maximization,1
N3,1
Visual speech recognition,1
Proprioception,1
Lateral force,1
Task partition,1
Medical Chart,1
Mobile forensics,1
palm-vein,1
dynamic templates,1
Quasiconformal multi-kernels learning,1
data understanding,1
Type theory,1
Knowledge intensive learning,1
Breast arterial calcification (BAC),1
Intrinsic time-scale decomposition (ITD),1
Database integration,1
Deep binary codes,1
Quadratically constrained quadratic programming (QCQP),1
proteomic fingerprint,1
Tissue partition,1
Intelligent Transport System,1
Machine-learning approaches,1
Collaborative representation classification,1
Contouring,1
mobile networks,1
miRNA targets,1
surveillance images,1
Hyper parameter tuning,1
Security Management,1
Lattice parameters,1
miRNA categorization,1
3D head motion recovery,1
Rank deficient least squares with nonnegativity Constraint,1
Highperformance computing,1
video games,1
Application Performance,1
Natural Communication,1
Pain degree,1
SentiWordNet (SWN),1
Modeling data,1
detection and mapping vegetation,1
Atlases,1
Text Summarisation,1
Prediction accuracy assessment,1
fetal monitoring,1
Linear sum assignment problem,1
wireless cellular network,1
Causal effect housing estate (residential development),1
Submodular maximization,1
missingness,1
Hydrogen-bonding recognition,1
Statistical potentials,1
ignored attack,1
Misuse,1
HOG descriptor,1
gene-pair representation,1
Crossed-loop antenna,1
Multiple myeloma,1
Hybrid ANN model,1
computational assessment,1
Test Oracle,1
LTE radio systems,1
no-reference quality assessment,1
Perfusion weighted imaging,1
programming interface,1
Poisson factor model,1
Improved,1
Model building time,1
View calculation,1
Lifespan prediction,1
Box-Jenkins Time Series,1
N-gram feature extraction,1
Similarity-based methods of forecasting,1
angular sampling,1
Multivariate time-series data,1
SIMD vectorization,1
Vibroarthrography,1
post-production workflow,1
Shape topology,1
Line generalization,1
percutaneous absorption,1
neural dynamics model of Adeli and Park,1
Variable refrigerant volume,1
ALS inhibitors,1
Corrosion pitting,1
GMHMM,1
Radiology reporting,1
Security-Related Defects,1
Real-time signal processing,1
Aesthetic interface,1
Frameworks and architectures,1
Parts-of-Speech (POS),1
Light source estimation,1
data generation,1
Predictor types,1
Genetic Optimization,1
Malicious uniform resource locator (URL) or malicious website,1
Discriminative features,1
Traditional Chinese Medicine,1
Low-level feature extraction,1
mouse dynamics,1
Verbal cues,1
Missing residues,1
Sub-pixel,1
Digital India,1
Dental cone-beam CT,1
Symmetric positive definite matrices,1
Reticle Heating,1
vessel enhancement,1
Non-stationary analysis,1
Channel quality prediction,1
Traffic video,1
Batch processing,1
Social Set Analysis,1
QEMU,1
Multi-valued logic,1
desense,1
Shanghai Stock Exchange Index,1
Convolutional Net Work,1
Computer human interaction,1
Reproduction,1
Geo-location,1
credit default swap,1
multicast algorithms,1
Human Computer Interaction (HCI),1
Genome-wide association,1
private data analysis,1
Independent Component Analysis(ICA),1
Feed-forward back propagation algorithm,1
Symbiotic theory formation,1
adaptive synchronous parallel,1
Monitoring design,1
large scale machine learning,1
Ensemble Empirical Mode Decomposition,1
Web graph,1
MPEG motion vectors,1
black hole,1
Shifted-Poisson statistical model,1
temporal context,1
Physiotherapy,1
Web client exploits,1
Reading patterns,1
Occupancy prediction model,1
Cytokines,1
Landmark estimation,1
wind power generation,1
listening experiment,1
low resolution image,1
Con- volutional neural networks,1
Intelligent-interface modeling,1
short time series,1
Embedded devices,1
memory nets,1
mashup development,1
Automated seizure detection,1
Protease inhibition,1
similarity distance,1
machine learning; cardiac magnetic resonance; convolutional neural networks,1
color and texture features extraction,1
pitch,1
MPI applications,1
static aging,1
Sparse linear models,1
local energy pattern (LEP),1
Principal curve,1
Adaptive BPNN,1
English to Arabic Translation,1
River basin management,1
College entrance examination,1
E-learning application,1
Root-cause analysis,1
Hybrid selection,1
Psycological applications,1
universum autoencoders (U-AE),1
Credit models,1
